FIPS,County,Site,Sex,Rate,Unstable Rate,Count,Pop,Lower CI,Upper CI
27121,Pope County,Liver and Intrahepatic Bile Duct,Female,1.8,*,1,"26,991",0,17.5
27123,Ramsey County,Liver and Intrahepatic Bile Duct,Female,4.9,,80,"1,395,268",3.9,6.2
27125,Red Lake County,Liver and Intrahepatic Bile Duct,Female,7.5,*,1,"9,839",0.2,51.9
27127,Redwood County,Liver and Intrahepatic Bile Duct,Female,1.7,*,1,"38,226",0,12.7
27129,Renville County,Liver and Intrahepatic Bile Duct,Female,2.8,*,2,"36,057",0.3,14.7
27131,Rice County,Liver and Intrahepatic Bile Duct,Female,2.9,*,6,"162,226",1,6.8
27133,Rock County,Liver and Intrahepatic Bile Duct,Female,0,,0,"23,883",0,16.2
27135,Roseau County,Liver and Intrahepatic Bile Duct,Female,2.1,*,1,"37,319",0.1,13.8
27139,Scott County,Liver and Intrahepatic Bile Duct,Female,4.8,,16,"364,400",2.7,7.8
27141,Sherburne County,Liver and Intrahepatic Bile Duct,Female,2.8,*,6,"230,437",1,6
27143,Sibley County,Liver and Intrahepatic Bile Duct,Female,2.9,*,2,"36,894",0.3,14.3
27137,St. Louis County,Liver and Intrahepatic Bile Duct,Female,3.1,,23,"498,004",1.9,4.8
27145,Stearns County,Liver and Intrahepatic Bile Duct,Female,2.2,*,11,"393,447",1.1,4.1
27147,Steele County,Liver and Intrahepatic Bile Duct,Female,2.2,*,2,"92,269",0.2,7.9
27149,Stevens County,Liver and Intrahepatic Bile Duct,Female,0,,0,"24,481",0,17.1
27151,Swift County,Liver and Intrahepatic Bile Duct,Female,2.7,*,1,"23,255",0.1,20.9
27153,Todd County,Liver and Intrahepatic Bile Duct,Female,2.1,*,2,"59,573",0.3,9.5
27155,Traverse County,Liver and Intrahepatic Bile Duct,Female,0,,0,"8,215",0,52.2
27157,Wabasha County,Liver and Intrahepatic Bile Duct,Female,3.5,*,3,"53,803",0.7,12.3
27159,Wadena County,Liver and Intrahepatic Bile Duct,Female,1.9,*,1,"34,359",0,14.1
27161,Waseca County,Liver and Intrahepatic Bile Duct,Female,5.2,*,3,"48,819",1.1,16.1
27163,Washington County,Liver and Intrahepatic Bile Duct,Female,4.7,,37,"647,259",3.3,6.5
27165,Watonwan County,Liver and Intrahepatic Bile Duct,Female,2.7,*,1,"27,528",0.1,18.2
27167,Wilkin County,Liver and Intrahepatic Bile Duct,Female,0,,0,"15,202",0,25.5
27169,Winona County,Liver and Intrahepatic Bile Duct,Female,4.9,*,8,"128,066",2.1,10.3
27171,Wright County,Liver and Intrahepatic Bile Duct,Female,3.2,*,11,"333,313",1.6,5.7
27173,Yellow Medicine County,Liver and Intrahepatic Bile Duct,Female,0,,0,"24,379",0,16.2
27001,Aitkin County,Liver and Intrahepatic Bile Duct,Male,12.6,*,11,"40,009",6.2,27.1
27003,Anoka County,Liver and Intrahepatic Bile Duct,Male,8.5,,75,"876,776",6.6,10.8
27005,Becker County,Liver and Intrahepatic Bile Duct,Male,9.5,,13,"84,842",5,17.2
27007,Beltrami County,Liver and Intrahepatic Bile Duct,Male,3.4,*,5,"115,769",1.1,8.5
27009,Benton County,Liver and Intrahepatic Bile Duct,Male,4,*,4,"100,455",1,10.4
27011,Big Stone County,Liver and Intrahepatic Bile Duct,Male,14.3,*,4,"12,411",3.9,50.6
27013,Blue Earth County,Liver and Intrahepatic Bile Duct,Male,9.5,,15,"168,321",5.2,15.9
27015,Brown County,Liver and Intrahepatic Bile Duct,Male,10.8,*,9,"62,725",4.5,22.2
27017,Carlton County,Liver and Intrahepatic Bile Duct,Male,7.2,*,8,"93,307",3,14.7
27019,Carver County,Liver and Intrahepatic Bile Duct,Male,5.9,,14,"253,152",3.1,10.2
27021,Cass County,Liver and Intrahepatic Bile Duct,Male,8.7,,12,"74,621",4.4,16.9
27023,Chippewa County,Liver and Intrahepatic Bile Duct,Male,4.7,*,2,"29,703",0.6,20
27025,Chisago County,Liver and Intrahepatic Bile Duct,Male,4.2,*,7,"142,936",1.6,9.1
27027,Clay County,Liver and Intrahepatic Bile Duct,Male,8,,12,"156,821",4.1,14.1
27029,Clearwater County,Liver and Intrahepatic Bile Duct,Male,7.9,*,3,"22,337",1.6,28.1
27031,Cook County,Liver and Intrahepatic Bile Duct,Male,0,,0,"13,396",0,33.5
27033,Cottonwood County,Liver and Intrahepatic Bile Duct,Male,15.5,*,7,"28,211",6.1,35
27035,Crow Wing County,Liver and Intrahepatic Bile Duct,Male,6.6,,16,"160,206",3.7,11.4
27037,Dakota County,Liver and Intrahepatic Bile Duct,Male,8,,84,"1,039,595",6.3,10
27039,Dodge County,Liver and Intrahepatic Bile Duct,Male,5.4,*,3,"51,859",1.1,16.3
27041,Douglas County,Liver and Intrahepatic Bile Duct,Male,10.7,,16,"93,978",5.9,18.4
27043,Faribault County,Liver and Intrahepatic Bile Duct,Male,3,*,2,"34,449",0.4,15.3
27045,Fillmore County,Liver and Intrahepatic Bile Duct,Male,6,*,5,"52,609",1.9,15.6
27047,Freeborn County,Liver and Intrahepatic Bile Duct,Male,6.3,*,7,"76,161",2.5,13.9
27049,Goodhue County,Liver and Intrahepatic Bile Duct,Male,7.1,*,11,"115,121",3.5,13.3
27051,Grant County,Liver and Intrahepatic Bile Duct,Male,7.2,*,2,"14,903",0.9,35.7
27053,Hennepin County,Liver and Intrahepatic Bile Duct,Male,9.8,,318,"3,079,931",8.7,11
27055,Houston County,Liver and Intrahepatic Bile Duct,Male,5.3,*,4,"46,634",1.4,16
27057,Hubbard County,Liver and Intrahepatic Bile Duct,Male,8.8,*,9,"53,374",4,19
27059,Isanti County,Liver and Intrahepatic Bile Duct,Male,4.8,*,6,"99,647",1.7,11
27061,Itasca County,Liver and Intrahepatic Bile Duct,Male,9.5,,18,"114,108",5.4,16.1
27063,Jackson County,Liver and Intrahepatic Bile Duct,Male,11.7,*,4,"25,366",3,32.9
27065,Kanabec County,Liver and Intrahepatic Bile Duct,Male,13.3,*,9,"40,677",5.9,27.9
27067,Kandiyohi County,Liver and Intrahepatic Bile Duct,Male,3.7,*,5,"107,532",1.1,9.3
27069,Kittson County,Liver and Intrahepatic Bile Duct,Male,15.6,*,3,"10,801",3.1,58.7
27071,Koochiching County,Liver and Intrahepatic Bile Duct,Male,3.9,*,2,"31,302",0.5,18.9
27073,Lac qui Parle County,Liver and Intrahepatic Bile Duct,Male,7.2,*,2,"16,881",0.9,34.6
27075,Lake County,Liver and Intrahepatic Bile Duct,Male,6.5,*,4,"26,929",1.7,23.3
27077,Lake of the Woods County,Liver and Intrahepatic Bile Duct,Male,0,,0,"9,783",0,44.7
27079,Le Sueur County,Liver and Intrahepatic Bile Duct,Male,8.5,*,8,"71,147",3.5,17.9
27081,Lincoln County,Liver and Intrahepatic Bile Duct,Male,0,,0,"14,398",0,27.1
27083,Lyon County,Liver and Intrahepatic Bile Duct,Male,8.5,*,6,"64,143",3.1,18.9
27087,Mahnomen County,Liver and Intrahepatic Bile Duct,Male,11,*,2,"13,844",1.2,45.9
27089,Marshall County,Liver and Intrahepatic Bile Duct,Male,14.1,*,4,"23,731",3.4,39
27091,Martin County,Liver and Intrahepatic Bile Duct,Male,5.8,*,5,"49,187",1.8,15.9
27085,McLeod County,Liver and Intrahepatic Bile Duct,Male,4.8,*,5,"89,432",1.5,11.9
27093,Meeker County,Liver and Intrahepatic Bile Duct,Male,9.8,*,9,"58,786",4.4,20
27095,Mille Lacs County,Liver and Intrahepatic Bile Duct,Male,9.6,*,9,"64,867",4.3,19.2
27097,Morrison County,Liver and Intrahepatic Bile Duct,Male,4.1,*,5,"83,433",1.3,10.5
27099,Mower County,Liver and Intrahepatic Bile Duct,Male,7.7,*,10,"99,819",3.6,14.7
27101,Murray County,Liver and Intrahepatic Bile Duct,Male,2.4,*,1,"20,682",0.1,22.5
27103,Nicollet County,Liver and Intrahepatic Bile Duct,Male,5.9,*,5,"85,619",1.9,13.9
27105,Nobles County,Liver and Intrahepatic Bile Duct,Male,13.5,*,9,"56,006",6,26.4
27107,Norman County,Liver and Intrahepatic Bile Duct,Male,12,*,3,"16,402",2.3,41.1
27109,Olmsted County,Liver and Intrahepatic Bile Duct,Male,8.2,,37,"378,055",5.7,11.4
27111,Otter Tail County,Liver and Intrahepatic Bile Duct,Male,4.2,*,11,"146,416",2.1,8.2
27113,Pennington County,Liver and Intrahepatic Bile Duct,Male,12.7,*,5,"35,290",4.1,30.3
27115,Pine County,Liver and Intrahepatic Bile Duct,Male,8.9,*,10,"78,135",4.1,17.6
27117,Pipestone County,Liver and Intrahepatic Bile Duct,Male,19.2,*,7,"22,468",7.7,43.3
27119,Polk County,Liver and Intrahepatic Bile Duct,Male,11,*,10,"79,180",5.2,20.6
27121,Pope County,Liver and Intrahepatic Bile Duct,Male,3.4,*,2,"28,199",0.4,18.3
27123,Ramsey County,Liver and Intrahepatic Bile Duct,Male,10.6,,148,"1,326,656",8.9,12.6
27125,Red Lake County,Liver and Intrahepatic Bile Duct,Male,22.4,*,3,"10,166",4.3,73.1
27127,Redwood County,Liver and Intrahepatic Bile Duct,Male,8.1,*,5,"38,085",2.6,21.3
27129,Renville County,Liver and Intrahepatic Bile Duct,Male,7.5,*,4,"37,199",2,21.4
27131,Rice County,Liver and Intrahepatic Bile Duct,Male,6.8,,13,"168,770",3.6,11.9
27133,Rock County,Liver and Intrahepatic Bile Duct,Male,8.8,*,2,"23,204",0.9,32.7
27135,Roseau County,Liver and Intrahepatic Bile Duct,Male,2.3,*,1,"39,478",0.1,14
27139,Scott County,Liver and Intrahepatic Bile Duct,Male,5.5,,17,"362,289",3.1,9
27141,Sherburne County,Liver and Intrahepatic Bile Duct,Male,10.1,,22,"242,269",6.1,15.6
27143,Sibley County,Liver and Intrahepatic Bile Duct,Male,3.6,*,2,"37,639",0.4,15.5
27137,St. Louis County,Liver and Intrahepatic Bile Duct,Male,7.9,,53,"501,336",5.9,10.5
27145,Stearns County,Liver and Intrahepatic Bile Duct,Male,7.4,,32,"399,522",5,10.5
27147,Steele County,Liver and Intrahepatic Bile Duct,Male,9.4,,12,"91,314",4.8,17.1
27149,Stevens County,Liver and Intrahepatic Bile Duct,Male,6.9,*,2,"24,492",0.8,27.6
27151,Swift County,Liver and Intrahepatic Bile Duct,Male,7,*,3,"23,604",1.4,25.7
27153,Todd County,Liver and Intrahepatic Bile Duct,Male,8.9,*,8,"63,030",3.7,18.7
27155,Traverse County,Liver and Intrahepatic Bile Duct,Male,12.7,*,2,"8,348",1.5,64.4
27157,Wabasha County,Liver and Intrahepatic Bile Duct,Male,9.3,*,8,"53,768",4,20
27159,Wadena County,Liver and Intrahepatic Bile Duct,Male,18.5,*,8,"33,901",7.8,38
27161,Waseca County,Liver and Intrahepatic Bile Duct,Male,3.8,*,2,"44,854",0.4,15.1
27163,Washington County,Liver and Intrahepatic Bile Duct,Male,6.8,,49,"633,105",5,9.2
27165,Watonwan County,Liver and Intrahepatic Bile Duct,Male,11.6,*,4,"27,208",2.7,32.7
27167,Wilkin County,Liver and Intrahepatic Bile Duct,Male,0,,0,"16,324",0,23.7
27169,Winona County,Liver and Intrahepatic Bile Duct,Male,8.6,,12,"126,028",4.4,15.4
27171,Wright County,Liver and Intrahepatic Bile Duct,Male,6,,19,"339,401",3.6,9.5
27173,Yellow Medicine County,Liver and Intrahepatic Bile Duct,Male,5.2,*,2,"24,761",0.6,23.2
27001,Aitkin County,Lung and Bronchus,All,46.6,,81,"79,137",36.1,60.4
27003,Anoka County,Lung and Bronchus,All,40.2,,763,"1,753,197",37.3,43.3
27005,Becker County,Lung and Bronchus,All,32.3,,87,"170,136",25.7,40.2
27007,Beltrami County,Lung and Bronchus,All,38.4,,104,"232,108",31.3,46.8
27009,Benton County,Lung and Bronchus,All,32,,72,"200,857",24.8,40.6
27011,Big Stone County,Lung and Bronchus,All,42.2,,20,"24,939",25.1,70.1
27013,Blue Earth County,Lung and Bronchus,All,31.9,,112,"334,301",26.1,38.6
27015,Brown County,Lung and Bronchus,All,32.2,,65,"125,780",24.7,41.8
27017,Carlton County,Lung and Bronchus,All,36.9,,88,"178,177",29.5,45.7
27019,Carver County,Lung and Bronchus,All,28.8,,138,"509,852",24,34.2
27021,Cass County,Lung and Bronchus,All,44,,113,"146,085",35.9,53.8
27023,Chippewa County,Lung and Bronchus,All,41.6,,39,"59,687",29.2,58.4
27025,Chisago County,Lung and Bronchus,All,38.6,,131,"276,568",32.1,46
27027,Clay County,Lung and Bronchus,All,40,,132,"317,689",33.3,47.6
27029,Clearwater County,Lung and Bronchus,All,48.2,,34,"44,132",33.3,68.8
27031,Cook County,Lung and Bronchus,All,38.8,,19,"26,837",21.8,67.1
27033,Cottonwood County,Lung and Bronchus,All,28.7,,27,"56,582",18.6,43.4
27035,Crow Wing County,Lung and Bronchus,All,38.6,,208,"321,484",33.5,44.5
27037,Dakota County,Lung and Bronchus,All,31.5,,716,"2,108,793",29.1,33.9
27039,Dodge County,Lung and Bronchus,All,31,,38,"103,463",21.8,42.9
27041,Douglas County,Lung and Bronchus,All,35,,105,"187,562",28.4,43
27043,Faribault County,Lung and Bronchus,All,35,,41,"69,011",24.7,48.9
27045,Fillmore County,Lung and Bronchus,All,35.8,,56,"104,759",26.6,47.4
27047,Freeborn County,Lung and Bronchus,All,35.5,,92,"152,481",28.5,44
27049,Goodhue County,Lung and Bronchus,All,33.9,,118,"231,417",27.9,40.9
27051,Grant County,Lung and Bronchus,All,22.3,*,11,"29,650",10.9,43.3
27053,Hennepin County,Lung and Bronchus,All,29.2,,"1,995","6,230,938",27.9,30.5
27055,Houston County,Lung and Bronchus,All,30.7,,46,"93,415",22.3,41.8
27057,Hubbard County,Lung and Bronchus,All,36,,71,"105,297",28,46.2
27059,Isanti County,Lung and Bronchus,All,44.9,,109,"196,874",36.7,54.4
27061,Itasca County,Lung and Bronchus,All,46.2,,171,"225,900",39.3,54.2
27063,Jackson County,Lung and Bronchus,All,26.8,,24,"49,693",16.9,41.7
27065,Kanabec County,Lung and Bronchus,All,38.3,,49,"80,505",28.2,51.6
27067,Kandiyohi County,Lung and Bronchus,All,33,,98,"214,044",26.6,40.6
27069,Kittson County,Lung and Bronchus,All,29,,12,"21,556",14.8,56.2
27071,Koochiching County,Lung and Bronchus,All,36.3,,42,"62,516",25.8,50.8
27073,Lac qui Parle County,Lung and Bronchus,All,13.1,*,9,"33,573",5.5,29.9
27075,Lake County,Lung and Bronchus,All,31.9,,33,"52,756",21.5,47.2
27077,Lake of the Woods County,Lung and Bronchus,All,45.3,,15,"18,849",25,80.7
27079,Le Sueur County,Lung and Bronchus,All,37.6,,71,"141,146",29.3,47.7
27081,Lincoln County,Lung and Bronchus,All,37.6,,21,"28,344",22.9,61.4
27083,Lyon County,Lung and Bronchus,All,37.6,,61,"129,035",28.6,48.7
27087,Mahnomen County,Lung and Bronchus,All,58.9,,23,"27,495",37.2,90.4
27089,Marshall County,Lung and Bronchus,All,30.1,,25,"46,856",19.4,46.2
27091,Martin County,Lung and Bronchus,All,35,,60,"99,241",26.4,46.1
27085,McLeod County,Lung and Bronchus,All,31,,79,"179,038",24.5,38.9
27093,Meeker County,Lung and Bronchus,All,34.4,,60,"115,454",26.1,44.9
27095,Mille Lacs County,Lung and Bronchus,All,43.6,,78,"129,150",34.4,54.8
27097,Morrison County,Lung and Bronchus,All,42.3,,104,"165,179",34.4,51.7
27099,Mower County,Lung and Bronchus,All,39.3,,111,"199,003",32.1,47.7
27101,Murray County,Lung and Bronchus,All,31.3,,24,"41,476",19.7,49.3
27103,Nicollet County,Lung and Bronchus,All,36.4,,77,"169,937",28.6,45.9
27105,Nobles County,Lung and Bronchus,All,32.7,,43,"108,690",23.5,44.4
27107,Norman County,Lung and Bronchus,All,40.7,,23,"32,617",25.5,63.8
27109,Olmsted County,Lung and Bronchus,All,25,,229,"774,422",21.9,28.6
27111,Otter Tail County,Lung and Bronchus,All,31.2,,157,"290,878",26.3,36.8
27113,Pennington County,Lung and Bronchus,All,38.9,,40,"70,936",27.5,53.9
27115,Pine County,Lung and Bronchus,All,42.7,,98,"145,962",34.5,52.5
27117,Pipestone County,Lung and Bronchus,All,34,,27,"45,998",22,51.6
27119,Polk County,Lung and Bronchus,All,37.8,,83,"157,541",29.9,47.4
27121,Pope County,Lung and Bronchus,All,22.1,,23,"55,190",14,34.9
27123,Ramsey County,Lung and Bronchus,All,32.4,,985,"2,721,924",30.3,34.5
27125,Red Lake County,Lung and Bronchus,All,30.1,*,9,"20,005",13.5,61.2
27127,Redwood County,Lung and Bronchus,All,23.4,,29,"76,311",15.6,34.5
27129,Renville County,Lung and Bronchus,All,31.9,,38,"73,256",22.4,44.8
27131,Rice County,Lung and Bronchus,All,32.6,,128,"330,996",27.2,38.9
27133,Rock County,Lung and Bronchus,All,32.7,,24,"47,087",20.5,50.4
27135,Roseau County,Lung and Bronchus,All,31.3,,32,"76,797",21.3,44.9
27139,Scott County,Lung and Bronchus,All,34.5,,213,"726,689",29.9,39.6
27141,Sherburne County,Lung and Bronchus,All,33.4,,142,"472,706",28,39.6
27143,Sibley County,Lung and Bronchus,All,28.2,,30,"74,533",18.9,41.1
27137,St. Louis County,Lung and Bronchus,All,41.5,,596,"999,340",38.2,45.2
27145,Stearns County,Lung and Bronchus,All,31.7,,294,"792,969",28.2,35.7
27147,Steele County,Lung and Bronchus,All,28.2,,70,"183,583",21.8,35.9
27149,Stevens County,Lung and Bronchus,All,13.1,*,8,"48,973",5.4,27.5
27151,Swift County,Lung and Bronchus,All,34.7,,28,"46,859",22.8,51.9
27153,Todd County,Lung and Bronchus,All,30,,57,"122,603",22.5,39.6
27155,Traverse County,Lung and Bronchus,All,32.7,*,11,"16,563",15.9,66.3
27157,Wabasha County,Lung and Bronchus,All,32.4,,57,"107,571",24.5,42.7
27159,Wadena County,Lung and Bronchus,All,45.5,,50,"68,260",33.6,60.9
27161,Waseca County,Lung and Bronchus,All,24.1,,30,"93,673",16.1,35
27163,Washington County,Lung and Bronchus,All,30.9,,443,"1,280,364",28.1,34
27165,Watonwan County,Lung and Bronchus,All,29.5,,26,"54,736",18.8,44.9
27167,Wilkin County,Lung and Bronchus,All,64.9,,30,"31,526",43.3,94.8
27169,Winona County,Lung and Bronchus,All,34.1,,111,"254,094",27.9,41.4
27171,Wright County,Lung and Bronchus,All,37.3,,243,"672,714",32.6,42.3
27173,Yellow Medicine County,Lung and Bronchus,All,37.8,,31,"49,140",25.2,55.7
27001,Aitkin County,Lung and Bronchus,Female,45.5,,36,"39,128",30.1,68.7
27003,Anoka County,Lung and Bronchus,Female,37.8,,389,"876,421",34.1,41.9
27005,Becker County,Lung and Bronchus,Female,27.2,,38,"85,294",19.2,38.2
27007,Beltrami County,Lung and Bronchus,Female,32.5,,47,"116,339",23.7,43.9
27009,Benton County,Lung and Bronchus,Female,29.7,,37,"100,402",20.6,41.6
27011,Big Stone County,Lung and Bronchus,Female,29.4,*,8,"12,528",12.1,71.1
27013,Blue Earth County,Lung and Bronchus,Female,27.5,,53,"165,980",20.4,36.4
27015,Brown County,Lung and Bronchus,Female,22.7,,24,"63,055",14.1,35.5
27017,Carlton County,Lung and Bronchus,Female,32.7,,42,"84,870",23.4,45
27019,Carver County,Lung and Bronchus,Female,24,,63,"256,700",18.3,30.9
27021,Cass County,Lung and Bronchus,Female,39.2,,47,"71,464",27.9,54.2
27023,Chippewa County,Lung and Bronchus,Female,34.4,,18,"29,984",19.9,57.7
27025,Chisago County,Lung and Bronchus,Female,38.6,,68,"133,632",29.8,49.5
27027,Clay County,Lung and Bronchus,Female,36.4,,64,"160,868",27.8,46.9
27029,Clearwater County,Lung and Bronchus,Female,37.3,,14,"21,795",20.3,66.4
27031,Cook County,Lung and Bronchus,Female,34.3,*,10,"13,441",16.3,75.6
27033,Cottonwood County,Lung and Bronchus,Female,24.7,,13,"28,371",12.6,46.6
27035,Crow Wing County,Lung and Bronchus,Female,32.8,,91,"161,278",26.2,40.8
27037,Dakota County,Lung and Bronchus,Female,29.4,,371,"1,069,198",26.4,32.6
27039,Dodge County,Lung and Bronchus,Female,17.5,*,11,"51,604",8.6,32.1
27041,Douglas County,Lung and Bronchus,Female,31.5,,50,"93,584",23,42.7
27043,Faribault County,Lung and Bronchus,Female,28.2,,17,"34,562",15.3,49.3
27045,Fillmore County,Lung and Bronchus,Female,28,,26,"52,150",18.1,42.7
27047,Freeborn County,Lung and Bronchus,Female,26.7,,37,"76,320",18.7,37.9
27049,Goodhue County,Lung and Bronchus,Female,25.3,,49,"116,296",18.5,34.3
27051,Grant County,Lung and Bronchus,Female,10.5,*,3,"14,747",2,41.2
27053,Hennepin County,Lung and Bronchus,Female,26.1,,994,"3,151,007",24.5,27.8
27055,Houston County,Lung and Bronchus,Female,32.7,,26,"46,781",21,49.9
27057,Hubbard County,Lung and Bronchus,Female,24.5,,25,"51,923",15.8,38.1
27059,Isanti County,Lung and Bronchus,Female,40.5,,53,"97,227",30.2,53.5
27061,Itasca County,Lung and Bronchus,Female,43.6,,81,"111,792",34.2,55.3
27063,Jackson County,Lung and Bronchus,Female,14.6,*,8,"24,327",6.1,34.8
27065,Kanabec County,Lung and Bronchus,Female,29.5,,20,"39,828",17.9,47.7
27067,Kandiyohi County,Lung and Bronchus,Female,31.3,,49,"106,512",22.9,42.1
27069,Kittson County,Lung and Bronchus,Female,20.9,*,5,"10,755",6.1,65.7
27071,Koochiching County,Lung and Bronchus,Female,45,,27,"31,214",29.2,69.4
27073,Lac qui Parle County,Lung and Bronchus,Female,16.2,*,6,"16,692",4.6,48.4
27075,Lake County,Lung and Bronchus,Female,26.2,*,13,"25,827",12.9,51
27077,Lake of the Woods County,Lung and Bronchus,Female,42.8,*,7,"9,066",16.5,104.1
27079,Le Sueur County,Lung and Bronchus,Female,33.7,,35,"69,999",23.4,47.7
27081,Lincoln County,Lung and Bronchus,Female,39.5,*,11,"13,946",19.2,79.9
27083,Lyon County,Lung and Bronchus,Female,33.4,,31,"64,892",22.4,48.5
27087,Mahnomen County,Lung and Bronchus,Female,41.2,*,9,"13,651",18.7,84.2
27089,Marshall County,Lung and Bronchus,Female,22.4,*,10,"23,125",10.6,46.1
27091,Martin County,Lung and Bronchus,Female,35.1,,32,"50,054",23.3,52.1
27085,McLeod County,Lung and Bronchus,Female,23.6,,33,"89,606",16.2,33.8
27093,Meeker County,Lung and Bronchus,Female,29.1,,26,"56,668",18.8,44
27095,Mille Lacs County,Lung and Bronchus,Female,36.6,,35,"64,283",25.4,51.9
27097,Morrison County,Lung and Bronchus,Female,36.2,,47,"81,746",26.4,49.1
27099,Mower County,Lung and Bronchus,Female,31.1,,50,"99,184",22.7,42
27101,Murray County,Lung and Bronchus,Female,27.1,*,11,"20,794",12.8,55.2
27103,Nicollet County,Lung and Bronchus,Female,31.6,,32,"84,318",21.3,45.4
27105,Nobles County,Lung and Bronchus,Female,27.3,,18,"52,684",15.9,44.2
27107,Norman County,Lung and Bronchus,Female,24,*,8,"16,215",9.9,55.4
27109,Olmsted County,Lung and Bronchus,Female,19.7,,100,"396,367",16,24.1
27111,Otter Tail County,Lung and Bronchus,Female,29.8,,74,"144,462",23.1,38.3
27113,Pennington County,Lung and Bronchus,Female,41.5,,22,"35,646",25.6,64.9
27115,Pine County,Lung and Bronchus,Female,35.9,,42,"67,827",25.7,49.8
27117,Pipestone County,Lung and Bronchus,Female,30.8,,14,"23,530",15.9,57.2
27119,Polk County,Lung and Bronchus,Female,36.1,,41,"78,361",25.6,50
27121,Pope County,Lung and Bronchus,Female,18.2,*,10,"26,991",8.7,38.2
27123,Ramsey County,Lung and Bronchus,Female,29.8,,519,"1,395,268",27.2,32.6
27125,Red Lake County,Lung and Bronchus,Female,20.2,*,3,"9,839",4.1,69.3
27127,Redwood County,Lung and Bronchus,Female,20.7,,14,"38,226",11.1,37.4
27129,Renville County,Lung and Bronchus,Female,35.2,,20,"36,057",21.2,56.6
27131,Rice County,Lung and Bronchus,Female,32.7,,70,"162,226",25.4,41.7
27133,Rock County,Lung and Bronchus,Female,27.6,*,10,"23,883",13.1,53.7
27135,Roseau County,Lung and Bronchus,Female,32.3,,19,"37,319",19.1,52.7
27139,Scott County,Lung and Bronchus,Female,32.9,,107,"364,400",26.8,39.9
27141,Sherburne County,Lung and Bronchus,Female,29.2,,64,"230,437",22.3,37.4
27143,Sibley County,Lung and Bronchus,Female,14.7,*,8,"36,894",6.2,31
27137,St. Louis County,Lung and Bronchus,Female,37.5,,289,"498,004",33.2,42.3
27145,Stearns County,Lung and Bronchus,Female,26,,126,"393,447",21.5,31.1
