FIPS,County,Site,Sex,Rate,Unstable Rate,Count,Pop,Lower CI,Upper CI
27023,Chippewa County,Liver and Intrahepatic Bile Duct,Male,6.3,*,3,"29,703",1.3,21.9
27025,Chisago County,Liver and Intrahepatic Bile Duct,Male,12.4,,21,"142,936",7.6,19.4
27027,Clay County,Liver and Intrahepatic Bile Duct,Male,11.4,,18,"156,821",6.7,18.2
27029,Clearwater County,Liver and Intrahepatic Bile Duct,Male,13.1,*,5,"22,337",4.2,35
27031,Cook County,Liver and Intrahepatic Bile Duct,Male,3.1,*,1,"13,396",0.1,36.8
27033,Cottonwood County,Liver and Intrahepatic Bile Duct,Male,12.8,*,6,"28,211",4.6,31.1
27035,Crow Wing County,Liver and Intrahepatic Bile Duct,Male,11.2,,29,"160,206",7.5,16.6
27037,Dakota County,Liver and Intrahepatic Bile Duct,Male,13.3,,143,"1,039,595",11.1,15.8
27039,Dodge County,Liver and Intrahepatic Bile Duct,Male,9.3,*,5,"51,859",3,22
27041,Douglas County,Liver and Intrahepatic Bile Duct,Male,11.9,,17,"93,978",6.8,19.9
27043,Faribault County,Liver and Intrahepatic Bile Duct,Male,5.9,*,4,"34,449",1.6,19.1
27045,Fillmore County,Liver and Intrahepatic Bile Duct,Male,7.8,*,6,"52,609",2.8,18.4
27047,Freeborn County,Liver and Intrahepatic Bile Duct,Male,10.9,*,10,"76,161",5.1,20.7
27049,Goodhue County,Liver and Intrahepatic Bile Duct,Male,9.3,,15,"115,121",5.1,15.9
27051,Grant County,Liver and Intrahepatic Bile Duct,Male,14,*,4,"14,903",3.8,44.4
27053,Hennepin County,Liver and Intrahepatic Bile Duct,Male,13.4,,451,"3,079,931",12.1,14.7
27055,Houston County,Liver and Intrahepatic Bile Duct,Male,5.9,*,5,"46,634",1.9,16.3
27057,Hubbard County,Liver and Intrahepatic Bile Duct,Male,6.6,*,7,"53,374",2.6,16.1
27059,Isanti County,Liver and Intrahepatic Bile Duct,Male,9.6,,12,"99,647",4.8,17.3
27061,Itasca County,Liver and Intrahepatic Bile Duct,Male,7.5,,16,"114,108",4.3,13.1
27063,Jackson County,Liver and Intrahepatic Bile Duct,Male,11.7,*,4,"25,366",3,32.9
27065,Kanabec County,Liver and Intrahepatic Bile Duct,Male,10.5,*,8,"40,677",4.5,23.5
27067,Kandiyohi County,Liver and Intrahepatic Bile Duct,Male,6.5,*,8,"107,532",2.6,13.3
27069,Kittson County,Liver and Intrahepatic Bile Duct,Male,5.3,*,1,"10,801",0.1,45
27071,Koochiching County,Liver and Intrahepatic Bile Duct,Male,5.2,*,3,"31,302",1,20.4
27073,Lac qui Parle County,Liver and Intrahepatic Bile Duct,Male,7.4,*,2,"16,881",0.9,35
27075,Lake County,Liver and Intrahepatic Bile Duct,Male,5,*,3,"26,929",1,21.5
27077,Lake of the Woods County,Liver and Intrahepatic Bile Duct,Male,5.2,*,1,"9,783",0.1,50.9
27079,Le Sueur County,Liver and Intrahepatic Bile Duct,Male,17.1,,16,"71,147",9.6,28.7
27081,Lincoln County,Liver and Intrahepatic Bile Duct,Male,3.8,*,1,"14,398",0.1,32.1
27083,Lyon County,Liver and Intrahepatic Bile Duct,Male,11.4,*,7,"64,143",4.5,23.7
27087,Mahnomen County,Liver and Intrahepatic Bile Duct,Male,16.1,*,3,"13,844",3.2,53.1
27089,Marshall County,Liver and Intrahepatic Bile Duct,Male,28.9,*,9,"23,731",12.3,58.7
27091,Martin County,Liver and Intrahepatic Bile Duct,Male,5.9,*,5,"49,187",1.9,15.9
27085,McLeod County,Liver and Intrahepatic Bile Duct,Male,9.2,*,10,"89,432",4.3,17.5
27093,Meeker County,Liver and Intrahepatic Bile Duct,Male,12.7,,12,"58,786",6.5,23.7
27095,Mille Lacs County,Liver and Intrahepatic Bile Duct,Male,12.2,*,11,"64,867",6,22.8
27097,Morrison County,Liver and Intrahepatic Bile Duct,Male,5.7,*,7,"83,433",2.3,12.7
27099,Mower County,Liver and Intrahepatic Bile Duct,Male,9.1,,12,"99,819",4.6,16.5
27101,Murray County,Liver and Intrahepatic Bile Duct,Male,5.5,*,2,"20,682",0.7,27
27103,Nicollet County,Liver and Intrahepatic Bile Duct,Male,9.1,*,9,"85,619",4.1,17.9
27105,Nobles County,Liver and Intrahepatic Bile Duct,Male,11.2,*,8,"56,006",4.8,22.9
27107,Norman County,Liver and Intrahepatic Bile Duct,Male,6.7,*,2,"16,402",0.8,32.6
27109,Olmsted County,Liver and Intrahepatic Bile Duct,Male,13.6,,60,"378,055",10.3,17.6
27111,Otter Tail County,Liver and Intrahepatic Bile Duct,Male,8.4,,20,"146,416",4.8,13.8
27113,Pennington County,Liver and Intrahepatic Bile Duct,Male,17.5,*,7,"35,290",6.9,36.9
27115,Pine County,Liver and Intrahepatic Bile Duct,Male,9.9,*,10,"78,135",4.6,19.2
27117,Pipestone County,Liver and Intrahepatic Bile Duct,Male,18.5,*,7,"22,468",7.4,42.3
27119,Polk County,Liver and Intrahepatic Bile Duct,Male,19.8,,20,"79,180",11.9,31.3
27121,Pope County,Liver and Intrahepatic Bile Duct,Male,6.1,*,3,"28,199",1.2,22.2
27123,Ramsey County,Liver and Intrahepatic Bile Duct,Male,15.2,,216,"1,326,656",13.2,17.4
27125,Red Lake County,Liver and Intrahepatic Bile Duct,Male,12.7,*,2,"10,166",1.5,57
27127,Redwood County,Liver and Intrahepatic Bile Duct,Male,12.8,*,8,"38,085",5.5,27.4
27129,Renville County,Liver and Intrahepatic Bile Duct,Male,7.4,*,4,"37,199",2,21.2
27131,Rice County,Liver and Intrahepatic Bile Duct,Male,7.5,,16,"168,770",4.2,12.6
27133,Rock County,Liver and Intrahepatic Bile Duct,Male,9.2,*,3,"23,204",1.9,30.3
27135,Roseau County,Liver and Intrahepatic Bile Duct,Male,8.3,*,5,"39,478",2.6,21.8
27139,Scott County,Liver and Intrahepatic Bile Duct,Male,7.1,,25,"362,289",4.5,10.8
27141,Sherburne County,Liver and Intrahepatic Bile Duct,Male,13,,30,"242,269",8.6,18.9
27143,Sibley County,Liver and Intrahepatic Bile Duct,Male,8.4,*,5,"37,639",2.7,21.8
27137,St. Louis County,Liver and Intrahepatic Bile Duct,Male,9.4,,66,"501,336",7.2,12.1
27145,Stearns County,Liver and Intrahepatic Bile Duct,Male,10.2,,46,"399,522",7.4,13.7
27147,Steele County,Liver and Intrahepatic Bile Duct,Male,13.5,,17,"91,314",7.8,22.3
27149,Stevens County,Liver and Intrahepatic Bile Duct,Male,6.9,*,2,"24,492",0.8,27.6
27151,Swift County,Liver and Intrahepatic Bile Duct,Male,4.6,*,2,"23,604",0.6,22.6
27153,Todd County,Liver and Intrahepatic Bile Duct,Male,4.7,*,4,"63,030",1.2,13.2
27155,Traverse County,Liver and Intrahepatic Bile Duct,Male,20.8,*,3,"8,348",4.2,75.9
27157,Wabasha County,Liver and Intrahepatic Bile Duct,Male,15.9,,14,"53,768",8.6,28.2
27159,Wadena County,Liver and Intrahepatic Bile Duct,Male,12.8,*,6,"33,901",4.6,29.9
27161,Waseca County,Liver and Intrahepatic Bile Duct,Male,7.5,*,4,"44,854",1.9,20.6
27163,Washington County,Liver and Intrahepatic Bile Duct,Male,12.1,,87,"633,105",9.6,15
27165,Watonwan County,Liver and Intrahepatic Bile Duct,Male,14.4,*,5,"27,208",4.2,36.4
27167,Wilkin County,Liver and Intrahepatic Bile Duct,Male,11.8,*,3,"16,324",2.3,40.9
27169,Winona County,Liver and Intrahepatic Bile Duct,Male,9.5,,14,"126,028",5.1,16.5
27171,Wright County,Liver and Intrahepatic Bile Duct,Male,10.1,,34,"339,401",6.9,14.3
27173,Yellow Medicine County,Liver and Intrahepatic Bile Duct,Male,7.2,*,2,"24,761",0.6,28.6
27001,Aitkin County,Lung and Bronchus,All,78.6,,141,"79,137",65.3,95
27003,Anoka County,Lung and Bronchus,All,68.2,,"1,334","1,753,197",64.5,72.1
27005,Becker County,Lung and Bronchus,All,62.1,,165,"170,136",52.8,72.7
27007,Beltrami County,Lung and Bronchus,All,76.6,,213,"232,108",66.4,87.9
27009,Benton County,Lung and Bronchus,All,53.4,,114,"200,857",43.8,64.5
27011,Big Stone County,Lung and Bronchus,All,63.6,,28,"24,939",41.6,96.1
27013,Blue Earth County,Lung and Bronchus,All,50,,174,"334,301",42.7,58.2
27015,Brown County,Lung and Bronchus,All,55.7,,109,"125,780",45.5,67.9
27017,Carlton County,Lung and Bronchus,All,67.8,,162,"178,177",57.6,79.4
27019,Carver County,Lung and Bronchus,All,46,,222,"509,852",39.9,52.7
27021,Cass County,Lung and Bronchus,All,74.8,,201,"146,085",64.4,86.9
27023,Chippewa County,Lung and Bronchus,All,76.5,,69,"59,687",59,98.2
27025,Chisago County,Lung and Bronchus,All,67.8,,232,"276,568",59.2,77.5
27027,Clay County,Lung and Bronchus,All,62.7,,205,"317,689",54.2,72.1
27029,Clearwater County,Lung and Bronchus,All,67.5,,46,"44,132",49.1,91.6
27031,Cook County,Lung and Bronchus,All,58.6,,27,"26,837",36.2,92.3
27033,Cottonwood County,Lung and Bronchus,All,58.5,,52,"56,582",43,78.5
27035,Crow Wing County,Lung and Bronchus,All,63.1,,340,"321,484",56.4,70.5
27037,Dakota County,Lung and Bronchus,All,54.6,,"1,281","2,108,793",51.6,57.8
27039,Dodge County,Lung and Bronchus,All,54.1,,66,"103,463",41.6,69.3
27041,Douglas County,Lung and Bronchus,All,54.1,,169,"187,562",46.1,63.4
27043,Faribault County,Lung and Bronchus,All,49.6,,60,"69,011",37.7,65
27045,Fillmore County,Lung and Bronchus,All,46.5,,72,"104,759",36,59.4
27047,Freeborn County,Lung and Bronchus,All,57.4,,143,"152,481",48.1,68.3
27049,Goodhue County,Lung and Bronchus,All,53.6,,186,"231,417",46.1,62.3
27051,Grant County,Lung and Bronchus,All,52.3,,27,"29,650",34.4,78.7
27053,Hennepin County,Lung and Bronchus,All,49.2,,"3,382","6,230,938",47.5,51
27055,Houston County,Lung and Bronchus,All,45.7,,65,"93,415",34.9,59.3
27057,Hubbard County,Lung and Bronchus,All,66.1,,126,"105,297",54.8,79.7
27059,Isanti County,Lung and Bronchus,All,76.7,,191,"196,874",66.1,88.7
27061,Itasca County,Lung and Bronchus,All,74.7,,275,"225,900",65.8,84.7
27063,Jackson County,Lung and Bronchus,All,59.5,,45,"49,693",42.4,82
27065,Kanabec County,Lung and Bronchus,All,74,,96,"80,505",59.8,91.3
27067,Kandiyohi County,Lung and Bronchus,All,53.3,,158,"214,044",45,62.7
27069,Kittson County,Lung and Bronchus,All,68.2,,24,"21,556",42.3,107.1
27071,Koochiching County,Lung and Bronchus,All,56.7,,62,"62,516",42.9,74.6
27073,Lac qui Parle County,Lung and Bronchus,All,29.3,,21,"33,573",17.8,48.7
27075,Lake County,Lung and Bronchus,All,58.6,,62,"52,756",44.7,77
27077,Lake of the Woods County,Lung and Bronchus,All,62.8,,22,"18,849",39.1,100.9
27079,Le Sueur County,Lung and Bronchus,All,66.1,,127,"141,146",54.9,79
27081,Lincoln County,Lung and Bronchus,All,75.7,,37,"28,344",52.6,107.7
27083,Lyon County,Lung and Bronchus,All,65,,101,"129,035",52.6,79.5
27087,Mahnomen County,Lung and Bronchus,All,80.1,,31,"27,495",54.1,115.7
27089,Marshall County,Lung and Bronchus,All,66.8,,52,"46,856",49.5,89.4
27091,Martin County,Lung and Bronchus,All,56,,93,"99,241",44.7,69.8
27085,McLeod County,Lung and Bronchus,All,54.3,,135,"179,038",45.4,64.6
27093,Meeker County,Lung and Bronchus,All,54.9,,97,"115,454",44.4,67.6
27095,Mille Lacs County,Lung and Bronchus,All,66.9,,122,"129,150",55.5,80.3
27097,Morrison County,Lung and Bronchus,All,64.9,,156,"165,179",54.9,76.4
27099,Mower County,Lung and Bronchus,All,66.9,,178,"199,003",57.2,77.9
27101,Murray County,Lung and Bronchus,All,53.4,,41,"41,476",38,74.8
27103,Nicollet County,Lung and Bronchus,All,52,,106,"169,937",42.4,63.3
27105,Nobles County,Lung and Bronchus,All,60.9,,81,"108,690",48.1,76.2
27107,Norman County,Lung and Bronchus,All,74.8,,37,"32,617",51.6,106
27109,Olmsted County,Lung and Bronchus,All,50.9,,466,"774,422",46.4,55.9
27111,Otter Tail County,Lung and Bronchus,All,54.5,,269,"290,878",47.9,61.9
27113,Pennington County,Lung and Bronchus,All,59.1,,60,"70,936",44.9,77
27115,Pine County,Lung and Bronchus,All,74.6,,172,"145,962",63.7,87.1
27117,Pipestone County,Lung and Bronchus,All,53.2,,36,"45,998",36.4,75.9
27119,Polk County,Lung and Bronchus,All,61,,130,"157,541",50.7,72.9
27121,Pope County,Lung and Bronchus,All,44.4,,43,"55,190",31.8,61.6
27123,Ramsey County,Lung and Bronchus,All,57.8,,"1,763","2,721,924",55.1,60.6
27125,Red Lake County,Lung and Bronchus,All,53.9,,17,"20,005",31.2,89.9
27127,Redwood County,Lung and Bronchus,All,47.6,,57,"76,311",35.9,62.6
27129,Renville County,Lung and Bronchus,All,57.9,,67,"73,256",44.5,74.8
27131,Rice County,Lung and Bronchus,All,57.2,,219,"330,996",49.7,65.4
27133,Rock County,Lung and Bronchus,All,42.7,,30,"47,087",28.4,62.5
27135,Roseau County,Lung and Bronchus,All,58.8,,61,"76,797",44.7,76.3
27139,Scott County,Lung and Bronchus,All,56.3,,362,"726,689",50.4,62.6
27141,Sherburne County,Lung and Bronchus,All,62.3,,278,"472,706",54.9,70.3
27143,Sibley County,Lung and Bronchus,All,47.8,,51,"74,533",35.3,63.7
27137,St. Louis County,Lung and Bronchus,All,65.4,,948,"999,340",61.2,69.8
27145,Stearns County,Lung and Bronchus,All,52.7,,483,"792,969",48,57.7
27147,Steele County,Lung and Bronchus,All,48.2,,118,"183,583",39.7,58
27149,Stevens County,Lung and Bronchus,All,26.8,,16,"48,973",14.9,44.9
27151,Swift County,Lung and Bronchus,All,57,,42,"46,859",40.5,79.1
27153,Todd County,Lung and Bronchus,All,54.8,,108,"122,603",44.8,66.8
27155,Traverse County,Lung and Bronchus,All,72.3,,22,"16,563",45,115.4
27157,Wabasha County,Lung and Bronchus,All,52.6,,91,"107,571",42.2,65.3
27159,Wadena County,Lung and Bronchus,All,61.8,,65,"68,260",47.2,80.1
27161,Waseca County,Lung and Bronchus,All,48.2,,60,"93,673",36.6,62.7
27163,Washington County,Lung and Bronchus,All,54.7,,794,"1,280,364",50.8,58.7
27165,Watonwan County,Lung and Bronchus,All,59.8,,46,"54,736",43.1,81.3
27167,Wilkin County,Lung and Bronchus,All,81.4,,38,"31,526",57.3,113.8
27169,Winona County,Lung and Bronchus,All,58.3,,187,"254,094",50.1,67.6
27171,Wright County,Lung and Bronchus,All,60.8,,414,"672,714",54.9,67.1
27173,Yellow Medicine County,Lung and Bronchus,All,75,,58,"49,140",56.2,99
27001,Aitkin County,Lung and Bronchus,Female,80.7,,68,"39,128",61,107.3
27003,Anoka County,Lung and Bronchus,Female,67.4,,708,"876,421",62.4,72.6
27005,Becker County,Lung and Bronchus,Female,61.4,,83,"85,294",48.7,76.9
27007,Beltrami County,Lung and Bronchus,Female,68.5,,99,"116,339",55.3,84
27009,Benton County,Lung and Bronchus,Female,53.3,,60,"100,402",40.3,69.2
27011,Big Stone County,Lung and Bronchus,Female,49.3,,12,"12,528",25.3,96.1
27013,Blue Earth County,Lung and Bronchus,Female,47.8,,91,"165,980",38.2,59.2
27015,Brown County,Lung and Bronchus,Female,47.1,,47,"63,055",34.2,64
27017,Carlton County,Lung and Bronchus,Female,70.5,,88,"84,870",56.2,87.7
27019,Carver County,Lung and Bronchus,Female,39.1,,101,"256,700",31.7,47.8
27021,Cass County,Lung and Bronchus,Female,70.4,,91,"71,464",55.8,88.6
27023,Chippewa County,Lung and Bronchus,Female,61.7,,28,"29,984",40.3,92
27025,Chisago County,Lung and Bronchus,Female,67.8,,118,"133,632",55.9,81.7
27027,Clay County,Lung and Bronchus,Female,57.3,,99,"160,868",46.3,70.1
27029,Clearwater County,Lung and Bronchus,Female,47.4,,17,"21,795",27.3,79.7
27031,Cook County,Lung and Bronchus,Female,73.5,,18,"13,441",39.5,131.1
27033,Cottonwood County,Lung and Bronchus,Female,50.1,,23,"28,371",30.4,79.6
27035,Crow Wing County,Lung and Bronchus,Female,57.5,,158,"161,278",48.7,67.8
27037,Dakota County,Lung and Bronchus,Female,52.8,,676,"1,069,198",48.8,57.1
27039,Dodge County,Lung and Bronchus,Female,53.4,,34,"51,604",36.8,75.4
27041,Douglas County,Lung and Bronchus,Female,52.5,,83,"93,584",41.3,66.2
27043,Faribault County,Lung and Bronchus,Female,38.2,,25,"34,562",24.3,59.6
27045,Fillmore County,Lung and Bronchus,Female,39.6,,34,"52,150",26.8,57.3
27047,Freeborn County,Lung and Bronchus,Female,45.4,,60,"76,320",34.3,59.8
27049,Goodhue County,Lung and Bronchus,Female,47.4,,88,"116,296",37.8,59.1
27051,Grant County,Lung and Bronchus,Female,54.1,,14,"14,747",29.4,97.2
27053,Hennepin County,Lung and Bronchus,Female,46.9,,"1,770","3,151,007",44.7,49.2
27055,Houston County,Lung and Bronchus,Female,45.4,,34,"46,781",30.8,65.6
27057,Hubbard County,Lung and Bronchus,Female,55.6,,53,"51,923",41.4,74.7
27059,Isanti County,Lung and Bronchus,Female,78.9,,104,"97,227",64.4,96.1
27061,Itasca County,Lung and Bronchus,Female,75.1,,140,"111,792",62.6,89.9
27063,Jackson County,Lung and Bronchus,Female,38,,16,"24,327",20.5,66.9
27065,Kanabec County,Lung and Bronchus,Female,64.9,,43,"39,828",46.8,89.2
27067,Kandiyohi County,Lung and Bronchus,Female,44.9,,70,"106,512",34.6,57.7
27069,Kittson County,Lung and Bronchus,Female,69.6,*,12,"10,755",33.7,133.8
27071,Koochiching County,Lung and Bronchus,Female,63.4,,35,"31,214",43.4,92.2
27073,Lac qui Parle County,Lung and Bronchus,Female,29.5,*,11,"16,692",14.1,62.9
27075,Lake County,Lung and Bronchus,Female,40.2,,21,"25,827",24.4,66.4
27077,Lake of the Woods County,Lung and Bronchus,Female,62.5,*,11,"9,066",30.8,126.7
27079,Le Sueur County,Lung and Bronchus,Female,68.4,,67,"69,999",52.8,87.7
27081,Lincoln County,Lung and Bronchus,Female,55.4,,14,"13,946",29.9,100.6
27083,Lyon County,Lung and Bronchus,Female,63,,52,"64,892",46.4,84
27087,Mahnomen County,Lung and Bronchus,Female,56.8,,12,"13,651",29.2,104.4
27089,Marshall County,Lung and Bronchus,Female,47.9,,19,"23,125",28.2,79.1
27091,Martin County,Lung and Bronchus,Female,60.3,,49,"50,054",43.6,82.2
27085,McLeod County,Lung and Bronchus,Female,44.2,,59,"89,606",33.4,57.9
27093,Meeker County,Lung and Bronchus,Female,55.2,,49,"56,668",40.6,74.2
27095,Mille Lacs County,Lung and Bronchus,Female,63.4,,61,"64,283",48.4,82.2
27097,Morrison County,Lung and Bronchus,Female,63.8,,77,"81,746",50,80.8
27099,Mower County,Lung and Bronchus,Female,58.5,,81,"99,184",46,73.8
27101,Murray County,Lung and Bronchus,Female,58.1,,23,"20,794",36.3,92.5
27103,Nicollet County,Lung and Bronchus,Female,51,,52,"84,318",37.6,67.7
27105,Nobles County,Lung and Bronchus,Female,44.7,,31,"52,684",29.8,65
27107,Norman County,Lung and Bronchus,Female,49.2,*,13,"16,215",24.1,92.3
27109,Olmsted County,Lung and Bronchus,Female,47.1,,235,"396,367",41.1,53.7
27111,Otter Tail County,Lung and Bronchus,Female,54.4,,131,"144,462",45,65.6
27113,Pennington County,Lung and Bronchus,Female,55.7,,29,"35,646",36.9,81.8
27115,Pine County,Lung and Bronchus,Female,75.1,,87,"67,827",60,93.9
27117,Pipestone County,Lung and Bronchus,Female,64.8,,24,"23,530",40.5,100.7
27119,Polk County,Lung and Bronchus,Female,58.8,,65,"78,361",44.9,76
27121,Pope County,Lung and Bronchus,Female,48.2,,22,"26,991",29.4,77.1
27123,Ramsey County,Lung and Bronchus,Female,52.9,,897,"1,395,268",49.4,56.6
27125,Red Lake County,Lung and Bronchus,Female,43.4,*,7,"9,839",17.4,99.1
27127,Redwood County,Lung and Bronchus,Female,39.8,,26,"38,226",25.5,61
27129,Renville County,Lung and Bronchus,Female,64,,35,"36,057",44,91.3
27131,Rice County,Lung and Bronchus,Female,61.8,,121,"162,226",51,74.3
27133,Rock County,Lung and Bronchus,Female,24.7,*,9,"23,883",11.3,50.1
27135,Roseau County,Lung and Bronchus,Female,62.2,,36,"37,319",43.2,88.2
27139,Scott County,Lung and Bronchus,Female,59.7,,205,"364,400",51.6,68.7
27141,Sherburne County,Lung and Bronchus,Female,53.8,,127,"230,437",44.6,64.4
27143,Sibley County,Lung and Bronchus,Female,37.8,,21,"36,894",23.3,59.5
27137,St. Louis County,Lung and Bronchus,Female,62,,468,"498,004",56.4,68.1
27145,Stearns County,Lung and Bronchus,Female,47.6,,227,"393,447",41.5,54.4
27147,Steele County,Lung and Bronchus,Female,42.9,,57,"92,269",32.4,56.3
27149,Stevens County,Lung and Bronchus,Female,24,*,8,"24,481",10,51
27151,Swift County,Lung and Bronchus,Female,47,,19,"23,255",28,77.3
27153,Todd County,Lung and Bronchus,Female,51.7,,50,"59,573",38.2,69.5
27155,Traverse County,Lung and Bronchus,Female,74.8,*,11,"8,215",36.9,148
27157,Wabasha County,Lung and Bronchus,Female,43.2,,39,"53,803",30.4,60.7
27159,Wadena County,Lung and Bronchus,Female,46.3,,28,"34,359",30.1,69.9
27161,Waseca County,Lung and Bronchus,Female,41,,26,"48,819",26.5,61.1
27163,Washington County,Lung and Bronchus,Female,53.6,,421,"647,259",48.5,59.2
27165,Watonwan County,Lung and Bronchus,Female,59.4,,22,"27,528",35.7,93.7
27167,Wilkin County,Lung and Bronchus,Female,76,,17,"15,202",43.8,126.2
27169,Winona County,Lung and Bronchus,Female,55.4,,96,"128,066",44.5,68.3
27171,Wright County,Lung and Bronchus,Female,59.8,,217,"333,313",52,68.5
27173,Yellow Medicine County,Lung and Bronchus,Female,58.1,,22,"24,379",35.5,91.9
27001,Aitkin County,Lung and Bronchus,Male,76.7,,73,"40,009",59.5,100.2
27003,Anoka County,Lung and Bronchus,Male,70.2,,626,"876,776",64.6,76.2
27005,Becker County,Lung and Bronchus,Male,64.2,,82,"84,842",50.8,80.5
27007,Beltrami County,Lung and Bronchus,Male,86.9,,114,"115,769",71.3,104.9
27009,Benton County,Lung and Bronchus,Male,53.8,,54,"100,455",40,70.7
27011,Big Stone County,Lung and Bronchus,Male,83.4,,16,"12,411",46.7,143.2
27013,Blue Earth County,Lung and Bronchus,Male,51.9,,83,"168,321",41.1,64.8
27015,Brown County,Lung and Bronchus,Male,67.1,,62,"62,725",51.3,87
27017,Carlton County,Lung and Bronchus,Male,65.2,,74,"93,307",50.9,82.5
27019,Carver County,Lung and Bronchus,Male,55.5,,121,"253,152",45.5,66.9
27021,Cass County,Lung and Bronchus,Male,79.9,,110,"74,621",65.1,97.8
27023,Chippewa County,Lung and Bronchus,Male,95,,41,"29,703",67.6,131.1
27025,Chisago County,Lung and Bronchus,Male,69.7,,114,"142,936",57.1,84.3
27027,Clay County,Lung and Bronchus,Male,69.7,,106,"156,821",56.8,84.6
27029,Clearwater County,Lung and Bronchus,Male,88.5,,29,"22,337",58.8,129.9
27031,Cook County,Lung and Bronchus,Male,45.2,*,9,"13,396",18.7,96.8
27033,Cottonwood County,Lung and Bronchus,Male,67.7,,29,"28,211",44.9,99.7
27035,Crow Wing County,Lung and Bronchus,Male,70.7,,182,"160,206",60.6,82.2
27037,Dakota County,Lung and Bronchus,Male,57.3,,605,"1,039,595",52.7,62.3
27039,Dodge County,Lung and Bronchus,Male,56.5,,32,"51,859",38.2,80.5
27041,Douglas County,Lung and Bronchus,Male,57.8,,86,"93,978",46.2,72
27043,Faribault County,Lung and Bronchus,Male,62.2,,35,"34,449",43,88.6
27045,Fillmore County,Lung and Bronchus,Male,53.7,,38,"52,609",37.5,75.1
